Hour,Day_of_Week,Day_Name,Month,Parking_Zone_ID,Weather_Condition,Temperature_C,Precipitation,Special_Event,Parking_Duration_Min,Occupancy_Rate,Occupancy_Status,Available_Binary
19,1,Tuesday,8,Zone_A_Downtown,Sunny,11.9,0,0,43,0.8152,Busy,Unavailable
23,1,Tuesday,2,Zone_B_University,Light Rain,8.3,1,0,249,0.2655,Empty,Available
21,6,Sunday,9,Zone_A_Downtown,Sunny,6.3,0,0,41,0.3001,Moderate,Available
23,3,Thursday,6,Zone_D_Residential,Sunny,21.5,0,0,265,0.1147,Empty,Available
0,1,Tuesday,11,Zone_A_Downtown,Sunny,9.2,0,0,35,0.2202,Empty,Available
23,1,Tuesday,4,Zone_B_University,Cloudy,14.3,0,0,106,0.3145,Moderate,Available
19,2,Wednesday,5,Zone_B_University,Overcast,21.6,0,0,186,0.6854,Moderate,Unavailable
10,3,Thursday,10,Zone_E_Airport,Sunny,11.5,0,0,128,0.81,Busy,Unavailable
16,1,Tuesday,5,Zone_B_University,Heavy Rain,16,1,0,112,0.3308,Moderate,Available
7,5,Saturday,7,Zone_A_Downtown,Light Rain,17.1,1,0,269,0.1249,Empty,Available
3,1,Tuesday,9,Zone_C_Shopping,Sunny,7.6,0,0,36,0.1377,Empty,Available
5,3,Thursday,7,Zone_E_Airport,Cloudy,14.7,0,0,56,0.125,Empty,Available
7,6,Sunday,9,Zone_C_Shopping,Sunny,10.7,0,0,135,0.3685,Moderate,Available
19,4,Friday,4,Zone_E_Airport,Overcast,9.1,0,0,225,1,Full,Unavailable
2,3,Thursday,10,Zone_D_Residential,Cloudy,8.5,0,0,204,0.3375,Moderate,Available
15,2,Wednesday,10,Zone_A_Downtown,Sunny,6.5,0,0,150,0.271,Empty,Available
2,4,Friday,4,Zone_C_Shopping,Overcast,16,0,0,298,0.1766,Empty,Available
17,5,Saturday,6,Zone_B_University,Sunny,17.5,0,0,67,0.7171,Busy,Unavailable
13,0,Monday,8,Zone_C_Shopping,Light Rain,16,1,0,143,0.5333,Moderate,Unavailable
17,3,Thursday,9,Zone_B_University,Sunny,10.7,0,0,93,0.708,Busy,Unavailable
1,6,Sunday,1,Zone_B_University,Cloudy,4.6,0,0,237,0.3293,Moderate,Available
21,2,Wednesday,1,Zone_E_Airport,Cloudy,5.8,0,0,223,0.1955,Empty,Available
2,5,Saturday,8,Zone_A_Downtown,Cloudy,10.2,0,0,227,0.2639,Empty,Available
15,4,Friday,11,Zone_E_Airport,Light Rain,1,1,0,38,0.1855,Empty,Available
8,5,Saturday,7,Zone_A_Downtown,Overcast,23.9,0,0,204,0.8294,Busy,Unavailable
3,3,Thursday,9,Zone_A_Downtown,Light Rain,10.6,1,0,198,0.2253,Empty,Available
0,1,Tuesday,11,Zone_E_Airport,Sunny,-2.1,0,0,228,0.2888,Empty,Available
3,6,Sunday,3,Zone_C_Shopping,Heavy Rain,4.9,1,0,107,0.0526,Empty,Available
0,3,Thursday,10,Zone_D_Residential,Cloudy,5.8,0,0,122,0.1209,Empty,Available
13,0,Monday,12,Zone_A_Downtown,Sunny,0.4,0,0,218,0.3235,Moderate,Available
20,3,Thursday,5,Zone_C_Shopping,Cloudy,14.5,0,0,290,0.3614,Moderate,Available
15,4,Friday,3,Zone_D_Residential,Overcast,15.4,0,0,48,0,Empty,Available
19,4,Friday,5,Zone_C_Shopping,Overcast,15.8,0,0,285,0.7497,Busy,Unavailable
23,3,Thursday,10,Zone_C_Shopping,Sunny,8.5,0,0,259,0.1089,Empty,Available
7,4,Friday,1,Zone_E_Airport,Light Rain,3.8,1,0,141,0.1775,Empty,Available
6,1,Tuesday,11,Zone_C_Shopping,Sunny,2.2,0,0,274,0.3427,Moderate,Available
2,5,Saturday,4,Zone_E_Airport,Overcast,10.6,0,0,156,0,Empty,Available
16,3,Thursday,6,Zone_D_Residential,Overcast,20.3,0,0,207,0.3464,Moderate,Available
0,6,Sunday,2,Zone_D_Residential,Overcast,-1,0,0,64,0.0911,Empty,Available
15,1,Tuesday,7,Zone_A_Downtown,Cloudy,19.5,0,0,253,0.4323,Moderate,Available
11,5,Saturday,8,Zone_B_University,Sunny,14.5,0,0,249,0.1238,Empty,Available
18,6,Sunday,1,Zone_E_Airport,Sunny,4.9,0,0,64,0.5113,Moderate,Unavailable
21,6,Sunday,4,Zone_A_Downtown,Light Rain,14,1,0,107,0.3791,Moderate,Available
22,6,Sunday,11,Zone_A_Downtown,Sunny,-0.6,0,0,262,0.1091,Empty,Available
21,5,Saturday,4,Zone_B_University,Overcast,15.2,0,1,256,0.461865955,Empty,Available
13,1,Tuesday,5,Zone_A_Downtown,Sunny,19.5,0,0,111,0.229,Empty,Available
5,6,Sunday,12,Zone_E_Airport,Overcast,0.6,0,0,114,0.0354,Empty,Available
5,6,Sunday,12,Zone_E_Airport,Overcast,4,0,0,241,0.1823,Empty,Available
12,2,Wednesday,4,Zone_C_Shopping,Overcast,14.9,0,0,169,0.4781,Moderate,Available
18,3,Thursday,9,Zone_A_Downtown,Cloudy,11.4,0,0,44,0.4599,Moderate,Available
21,5,Saturday,7,Zone_D_Residential,Sunny,14.3,0,0,174,0,Empty,Available
7,5,Saturday,2,Zone_C_Shopping,Sunny,9.8,0,0,225,0.2763,Empty,Available
1,4,Friday,1,Zone_E_Airport,Cloudy,4,0,0,292,0.1494,Empty,Available
20,5,Saturday,9,Zone_C_Shopping,Sunny,12.5,0,0,227,0,Empty,Available
0,1,Tuesday,1,Zone_B_University,Sunny,1.9,0,0,83,0.1485,Empty,Available
14,5,Saturday,6,Zone_C_Shopping,Cloudy,20.9,0,0,163,0.0998,Empty,Available
0,2,Wednesday,2,Zone_E_Airport,Heavy Rain,4.7,1,0,270,0.4269,Moderate,Available
4,3,Thursday,4,Zone_C_Shopping,Light Rain,11.3,1,0,70,0.5055,Moderate,Unavailable
15,3,Thursday,6,Zone_C_Shopping,Sunny,23.3,0,0,244,0.207,Empty,Available
18,5,Saturday,5,Zone_A_Downtown,Overcast,9.8,0,0,173,0.3659,Moderate,Available
3,6,Sunday,11,Zone_D_Residential,Cloudy,12,0,0,109,0,Empty,Available
2,0,Monday,6,Zone_D_Residential,Cloudy,20.1,0,0,253,0,Empty,Available
16,0,Monday,3,Zone_B_University,Heavy Rain,9.1,1,0,185,0.311,Moderate,Available
16,6,Sunday,5,Zone_C_Shopping,Cloudy,17.9,0,0,230,0.2379,Empty,Available
11,6,Sunday,2,Zone_B_University,Light Rain,8.1,1,0,260,0.0781,Empty,Available
13,6,Sunday,7,Zone_B_University,Cloudy,15.9,0,0,160,0.1551,Empty,Available
20,1,Tuesday,3,Zone_A_Downtown,Light Rain,16.1,1,0,299,0.6129,Moderate,Unavailable
5,0,Monday,1,Zone_B_University,Light Rain,7.5,1,0,138,0.505,Moderate,Unavailable
2,6,Sunday,8,Zone_C_Shopping,Heavy Rain,22.2,1,0,203,0.1467,Empty,Available
8,1,Tuesday,8,Zone_A_Downtown,Overcast,10.3,0,0,282,0.7191,Busy,Unavailable
4,4,Friday,3,Zone_B_University,Heavy Rain,10.6,1,0,107,0.3652,Moderate,Available
23,1,Tuesday,7,Zone_E_Airport,Sunny,12.8,0,1,203,0.717304185,Moderate,Available
16,0,Monday,9,Zone_C_Shopping,Heavy Rain,6.7,1,1,85,0.834620668,Moderate,Unavailable
13,5,Saturday,8,Zone_C_Shopping,Cloudy,13,0,0,158,0.2736,Empty,Available
20,4,Friday,3,Zone_B_University,Overcast,9.1,0,1,142,0.57382659,Moderate,Available
2,0,Monday,2,Zone_C_Shopping,Heavy Rain,7.1,1,0,26,0.213,Empty,Available
0,1,Tuesday,10,Zone_A_Downtown,Heavy Rain,5.7,1,0,227,0.5816,Moderate,Unavailable
19,2,Wednesday,7,Zone_D_Residential,Heavy Rain,19.3,1,0,74,0.8989,Busy,Unavailable
20,3,Thursday,7,Zone_A_Downtown,Sunny,17.9,0,0,298,0.4866,Moderate,Available
22,0,Monday,9,Zone_C_Shopping,Heavy Rain,14.9,1,0,109,0.3077,Moderate,Available
0,6,Sunday,5,Zone_B_University,Light Rain,19.4,1,0,86,0.1824,Empty,Available
2,1,Tuesday,4,Zone_D_Residential,Cloudy,10.5,0,0,124,0,Empty,Available
17,6,Sunday,8,Zone_C_Shopping,Light Rain,13.6,1,0,296,0.7505,Busy,Unavailable
9,6,Sunday,4,Zone_C_Shopping,Cloudy,13.8,0,0,126,0.6857,Moderate,Unavailable
21,6,Sunday,4,Zone_A_Downtown,Cloudy,15.3,0,0,173,0.0448,Empty,Available
2,6,Sunday,12,Zone_C_Shopping,Sunny,5.2,0,0,225,0.1691,Empty,Available
7,6,Sunday,12,Zone_E_Airport,Sunny,2.8,0,0,265,0,Empty,Available
13,4,Friday,2,Zone_D_Residential,Cloudy,7.7,0,1,127,0.354874909,Empty,Available
23,0,Monday,1,Zone_A_Downtown,Sunny,-0.3,0,0,19,0.271,Empty,Available
17,0,Monday,4,Zone_B_University,Overcast,12.6,0,0,155,0.7457,Busy,Unavailable
14,3,Thursday,7,Zone_E_Airport,Cloudy,11.2,0,0,257,0.2036,Empty,Available
21,1,Tuesday,12,Zone_C_Shopping,Sunny,3.3,0,0,133,0.2381,Empty,Available
22,2,Wednesday,9,Zone_C_Shopping,Cloudy,12.5,0,0,142,0.4164,Moderate,Available
1,4,Friday,9,Zone_E_Airport,Cloudy,6,0,0,98,0.2,Empty,Available
9,1,Tuesday,12,Zone_E_Airport,Sunny,2.5,0,0,258,0.7998,Busy,Unavailable
1,4,Friday,10,Zone_C_Shopping,Light Rain,5.7,1,0,127,0.4036,Moderate,Available
16,0,Monday,1,Zone_B_University,Light Rain,8.1,1,0,178,0.5033,Moderate,Unavailable
7,6,Sunday,5,Zone_B_University,Sunny,14.2,0,0,129,0.2488,Empty,Available
0,3,Thursday,7,Zone_D_Residential,Sunny,19.7,0,0,118,0.0054,Empty,Available
8,3,Thursday,7,Zone_B_University,Cloudy,20.4,0,0,194,0.7017,Busy,Unavailable
10,5,Saturday,10,Zone_A_Downtown,Cloudy,5.4,0,0,246,0.5576,Moderate,Unavailable
21,2,Wednesday,6,Zone_B_University,Light Rain,18.9,1,0,172,0.3174,Moderate,Available
15,3,Thursday,11,Zone_A_Downtown,Sunny,6.3,0,0,110,0.245,Empty,Available
6,6,Sunday,10,Zone_C_Shopping,Sunny,2.7,0,0,245,0.222,Empty,Available
9,0,Monday,4,Zone_C_Shopping,Cloudy,12.7,0,0,292,0.764,Busy,Unavailable
22,2,Wednesday,3,Zone_C_Shopping,Heavy Rain,10.6,1,0,278,0.3211,Moderate,Available
2,1,Tuesday,12,Zone_B_University,Cloudy,8.2,0,0,51,0.2634,Empty,Available
17,6,Sunday,9,Zone_E_Airport,Sunny,8.8,0,0,113,0.4034,Moderate,Available
23,6,Sunday,12,Zone_A_Downtown,Sunny,1.2,0,0,243,0,Empty,Available
12,3,Thursday,10,Zone_D_Residential,Cloudy,10.6,0,0,203,0.2212,Empty,Available
6,2,Wednesday,4,Zone_E_Airport,Light Rain,16,1,1,100,0.357486532,Empty,Available
3,0,Monday,8,Zone_B_University,Sunny,20.5,0,0,79,0.4983,Moderate,Available
12,5,Saturday,1,Zone_C_Shopping,Sunny,6.4,0,0,117,0.2252,Empty,Available
19,4,Friday,7,Zone_E_Airport,Overcast,16.5,0,0,126,0.5252,Moderate,Unavailable
0,4,Friday,12,Zone_A_Downtown,Overcast,1.1,0,0,82,0.1668,Empty,Available
7,0,Monday,6,Zone_C_Shopping,Sunny,15.5,0,0,151,0.2654,Empty,Available
13,0,Monday,12,Zone_C_Shopping,Sunny,-1.9,0,1,150,0.689126281,Moderate,Available
15,4,Friday,1,Zone_B_University,Sunny,4.1,0,0,228,0.5179,Moderate,Unavailable
13,5,Saturday,4,Zone_D_Residential,Sunny,15.9,0,0,255,0,Empty,Available
11,2,Wednesday,12,Zone_E_Airport,Sunny,4.2,0,0,99,0.3909,Moderate,Available
18,4,Friday,5,Zone_D_Residential,Light Rain,16.6,1,0,62,0.6325,Moderate,Unavailable
22,0,Monday,11,Zone_A_Downtown,Heavy Rain,8.9,1,0,170,0.3416,Moderate,Available
14,3,Thursday,8,Zone_A_Downtown,Light Rain,9.9,1,0,115,0.4204,Moderate,Available
1,1,Tuesday,4,Zone_C_Shopping,Overcast,9.6,0,0,95,0.4979,Moderate,Available
1,5,Saturday,3,Zone_A_Downtown,Cloudy,7.5,0,0,142,0.0701,Empty,Available
22,6,Sunday,2,Zone_C_Shopping,Sunny,6,0,0,173,0,Empty,Available
21,5,Saturday,4,Zone_C_Shopping,Sunny,10.7,0,0,251,0.0987,Empty,Available
18,3,Thursday,11,Zone_C_Shopping,Heavy Rain,7.1,1,0,73,0.8354,Busy,Unavailable
21,3,Thursday,10,Zone_C_Shopping,Heavy Rain,3.8,1,0,251,0.3855,Moderate,Available
21,6,Sunday,4,Zone_B_University,Light Rain,11.2,1,0,109,0.0795,Empty,Available
16,0,Monday,10,Zone_A_Downtown,Sunny,9.2,0,0,136,0.5408,Moderate,Unavailable
19,4,Friday,5,Zone_B_University,Light Rain,17.6,1,1,135,1,Full,Unavailable
9,2,Wednesday,7,Zone_C_Shopping,Heavy Rain,19.3,1,0,50,0.9539,Full,Unavailable
5,5,Saturday,9,Zone_C_Shopping,Sunny,9.9,0,0,227,0.3062,Moderate,Available
14,6,Sunday,2,Zone_D_Residential,Overcast,6.8,0,0,240,0.1506,Empty,Available
21,5,Saturday,5,Zone_D_Residential,Overcast,12.6,0,0,75,0,Empty,Available
10,3,Thursday,11,Zone_E_Airport,Cloudy,2.6,0,0,202,0.5424,Moderate,Unavailable
4,4,Friday,10,Zone_B_University,Light Rain,2.9,1,0,254,0.3929,Moderate,Available
0,5,Saturday,9,Zone_A_Downtown,Cloudy,15.9,0,0,17,0.3834,Moderate,Available
7,2,Wednesday,12,Zone_B_University,Cloudy,5.9,0,0,20,0.4813,Moderate,Available
20,3,Thursday,3,Zone_D_Residential,Cloudy,8,0,0,274,0,Empty,Available
11,2,Wednesday,1,Zone_B_University,Sunny,2.4,0,0,115,0.1528,Empty,Available
11,4,Friday,2,Zone_D_Residential,Overcast,5.5,0,0,180,0.2995,Empty,Available
4,5,Saturday,6,Zone_C_Shopping,Light Rain,24.5,1,1,178,0.399983799,Empty,Available
6,1,Tuesday,5,Zone_E_Airport,Sunny,18.1,0,0,20,0.2017,Empty,Available
3,5,Saturday,1,Zone_E_Airport,Heavy Rain,1.8,1,0,41,0.2149,Empty,Available
5,4,Friday,1,Zone_A_Downtown,Light Rain,3.5,1,0,53,0.2588,Empty,Available
12,5,Saturday,11,Zone_C_Shopping,Cloudy,-1.5,0,0,289,0.3573,Moderate,Available
19,6,Sunday,4,Zone_C_Shopping,Heavy Rain,13.8,1,0,110,0.7168,Busy,Unavailable
14,5,Saturday,12,Zone_B_University,Sunny,-1.2,0,0,176,0.2881,Empty,Available
2,0,Monday,4,Zone_B_University,Overcast,8.5,0,0,103,0.2048,Empty,Available
22,5,Saturday,6,Zone_C_Shopping,Sunny,24,0,0,261,0.2643,Empty,Available
7,5,Saturday,6,Zone_A_Downtown,Sunny,17.9,0,0,38,0.1306,Empty,Available
19,2,Wednesday,10,Zone_C_Shopping,Cloudy,3.7,0,0,167,0.7445,Busy,Unavailable
15,1,Tuesday,6,Zone_C_Shopping,Heavy Rain,12.9,1,0,257,0.3178,Moderate,Available
12,2,Wednesday,1,Zone_A_Downtown,Cloudy,2.4,0,0,212,0.5278,Moderate,Unavailable
17,2,Wednesday,10,Zone_C_Shopping,Sunny,5.6,0,0,44,0.7702,Busy,Unavailable
9,3,Thursday,9,Zone_B_University,Light Rain,12.3,1,0,221,0.6784,Moderate,Unavailable
18,0,Monday,11,Zone_D_Residential,Heavy Rain,0.2,1,0,235,0.7263,Busy,Unavailable
16,2,Wednesday,7,Zone_A_Downtown,Sunny,15.3,0,0,68,0.2883,Empty,Available
23,6,Sunday,7,Zone_E_Airport,Sunny,14.2,0,1,92,0.567262175,Empty,Available
18,4,Friday,11,Zone_B_University,Sunny,2.4,0,0,134,0.8955,Busy,Unavailable
22,6,Sunday,7,Zone_A_Downtown,Cloudy,10.9,0,1,295,0.546828837,Moderate,Available
4,4,Friday,2,Zone_B_University,Sunny,3.6,0,0,251,0.3978,Moderate,Available
20,5,Saturday,2,Zone_B_University,Heavy Rain,7.9,1,0,275,0.0771,Empty,Available
22,3,Thursday,6,Zone_B_University,Cloudy,14.3,0,0,16,0.528,Moderate,Unavailable
8,0,Monday,7,Zone_C_Shopping,Overcast,19.9,0,0,94,0.5275,Moderate,Unavailable
11,6,Sunday,3,Zone_C_Shopping,Heavy Rain,12.6,1,0,205,0.1334,Empty,Available
20,0,Monday,4,Zone_A_Downtown,Sunny,16.9,0,0,138,0.2497,Empty,Available
0,6,Sunday,12,Zone_A_Downtown,Sunny,2,0,1,196,0.276960486,Empty,Available
0,5,Saturday,3,Zone_D_Residential,Cloudy,9.7,0,0,138,0,Empty,Available
14,4,Friday,7,Zone_C_Shopping,Heavy Rain,17.9,1,0,31,0.4674,Moderate,Available
1,1,Tuesday,7,Zone_B_University,Light Rain,20.9,1,0,45,0.3072,Moderate,Available
21,3,Thursday,4,Zone_D_Residential,Heavy Rain,17.7,1,0,148,0.0359,Empty,Available
15,6,Sunday,7,Zone_B_University,Cloudy,11.9,0,1,237,0.441714479,Empty,Available
7,6,Sunday,5,Zone_D_Residential,Light Rain,14.3,1,0,84,0.1068,Empty,Available
12,5,Saturday,1,Zone_B_University,Cloudy,-0.1,0,0,107,0.1019,Empty,Available
20,3,Thursday,10,Zone_A_Downtown,Sunny,8.2,0,0,87,0.4262,Moderate,Available
0,4,Friday,4,Zone_E_Airport,Sunny,12,0,0,152,0.1103,Empty,Available
15,4,Friday,7,Zone_B_University,Sunny,16.3,0,0,38,0.2746,Empty,Available
6,6,Sunday,2,Zone_D_Residential,Sunny,11.1,0,0,182,0,Empty,Available
4,1,Tuesday,2,Zone_B_University,Overcast,9.4,0,0,272,0.4428,Moderate,Available
21,1,Tuesday,1,Zone_C_Shopping,Sunny,7.2,0,0,290,0.2353,Empty,Available
22,0,Monday,2,Zone_E_Airport,Sunny,3.8,0,0,28,0.2615,Empty,Available
2,3,Thursday,10,Zone_A_Downtown,Light Rain,-2.3,1,0,69,0.4578,Moderate,Available
11,3,Thursday,8,Zone_D_Residential,Light Rain,12.8,1,0,230,0.2651,Empty,Available
15,4,Friday,11,Zone_C_Shopping,Cloudy,-1.2,0,1,98,0.48655814,Moderate,Available
18,0,Monday,8,Zone_C_Shopping,Cloudy,8.2,0,0,175,0.69,Moderate,Unavailable
4,5,Saturday,8,Zone_C_Shopping,Overcast,17.4,0,0,242,0.1218,Empty,Available
21,3,Thursday,1,Zone_E_Airport,Sunny,0.4,0,0,98,0.4149,Moderate,Available
13,0,Monday,1,Zone_A_Downtown,Heavy Rain,0.7,1,0,212,0.2899,Empty,Available
4,0,Monday,12,Zone_B_University,Cloudy,0.9,0,0,214,0.2662,Empty,Available
14,6,Sunday,10,Zone_E_Airport,Overcast,10.9,0,0,193,0.1075,Empty,Available
16,4,Friday,4,Zone_D_Residential,Sunny,13.5,0,0,203,0.2523,Empty,Available
13,0,Monday,6,Zone_A_Downtown,Light Rain,20.9,1,0,170,0.4918,Moderate,Available
19,1,Tuesday,8,Zone_C_Shopping,Cloudy,13.1,0,0,242,0.7406,Busy,Unavailable
4,1,Tuesday,2,Zone_C_Shopping,Sunny,1.3,0,0,186,0.2913,Empty,Available
11,2,Wednesday,3,Zone_B_University,Sunny,6.4,0,0,225,0.3883,Moderate,Available
15,4,Friday,6,Zone_B_University,Light Rain,18,1,0,71,0.2316,Empty,Available
15,6,Sunday,10,Zone_C_Shopping,Light Rain,6.3,1,0,168,0.0133,Empty,Available
20,5,Saturday,4,Zone_A_Downtown,Cloudy,15.6,0,0,39,0.4135,Moderate,Available
6,2,Wednesday,12,Zone_D_Residential,Light Rain,3.6,1,0,285,0.3582,Moderate,Available
3,1,Tuesday,2,Zone_D_Residential,Light Rain,8.7,1,0,216,0.2963,Empty,Available
0,6,Sunday,7,Zone_B_University,Light Rain,14.6,1,0,112,0.1271,Empty,Available
4,2,Wednesday,4,Zone_B_University,Light Rain,19.5,1,0,91,0.4601,Moderate,Available
22,4,Friday,8,Zone_B_University,Cloudy,19.8,0,0,125,0.4051,Moderate,Available
9,6,Sunday,8,Zone_C_Shopping,Sunny,12.4,0,0,137,0.4677,Moderate,Available
21,4,Friday,7,Zone_D_Residential,Heavy Rain,14.5,1,0,68,0.3194,Moderate,Available
4,0,Monday,10,Zone_B_University,Sunny,0.6,0,0,220,0.1419,Empty,Available
3,3,Thursday,9,Zone_C_Shopping,Heavy Rain,10.5,1,0,181,0.231,Empty,Available
1,0,Monday,4,Zone_B_University,Sunny,15.4,0,0,290,0.4478,Moderate,Available
19,4,Friday,7,Zone_B_University,Sunny,15.2,0,0,103,0.8678,Busy,Unavailable
9,6,Sunday,10,Zone_A_Downtown,Sunny,6.8,0,0,25,0.7452,Busy,Unavailable
18,1,Tuesday,10,Zone_A_Downtown,Heavy Rain,1.8,1,0,66,0.8073,Busy,Unavailable
0,5,Saturday,12,Zone_A_Downtown,Sunny,4.9,0,0,227,0.0065,Empty,Available
23,1,Tuesday,1,Zone_B_University,Overcast,1.5,0,0,68,0.2775,Empty,Available
4,6,Sunday,4,Zone_E_Airport,Light Rain,14.9,1,0,261,0.0127,Empty,Available
12,0,Monday,2,Zone_D_Residential,Heavy Rain,6.6,1,0,83,0.2416,Empty,Available
3,5,Saturday,9,Zone_B_University,Sunny,4.1,0,0,21,0.1834,Empty,Available
15,6,Sunday,5,Zone_A_Downtown,Overcast,19.4,0,0,154,0.1826,Empty,Available
23,4,Friday,3,Zone_A_Downtown,Sunny,7.6,0,0,238,0.5417,Moderate,Unavailable
15,1,Tuesday,4,Zone_B_University,Light Rain,14.6,1,0,83,0.3448,Moderate,Available
22,4,Friday,6,Zone_C_Shopping,Sunny,13.8,0,0,218,0.2227,Empty,Available
1,5,Saturday,10,Zone_B_University,Sunny,4.6,0,0,135,0.0247,Empty,Available
16,5,Saturday,1,Zone_A_Downtown,Overcast,4.2,0,0,291,0.0747,Empty,Available
19,1,Tuesday,7,Zone_A_Downtown,Sunny,13.7,0,0,268,0.7374,Busy,Unavailable
23,4,Friday,8,Zone_A_Downtown,Sunny,10.9,0,0,161,0.4497,Moderate,Available
11,2,Wednesday,7,Zone_A_Downtown,Cloudy,17.3,0,0,17,0.3758,Moderate,Available
17,4,Friday,7,Zone_D_Residential,Light Rain,16.4,1,0,202,0.8334,Busy,Unavailable
2,5,Saturday,9,Zone_A_Downtown,Sunny,11,0,0,114,0.1339,Empty,Available
0,4,Friday,4,Zone_C_Shopping,Overcast,12.9,0,0,171,0.338,Moderate,Available
0,6,Sunday,7,Zone_C_Shopping,Cloudy,18.9,0,0,216,0.1717,Empty,Available
18,0,Monday,9,Zone_E_Airport,Light Rain,8.3,1,0,199,0.6234,Moderate,Unavailable
10,2,Wednesday,5,Zone_E_Airport,Cloudy,18.7,0,0,54,0.7753,Busy,Unavailable
4,3,Thursday,2,Zone_D_Residential,Cloudy,3.3,0,0,217,0.1864,Empty,Available
11,6,Sunday,5,Zone_A_Downtown,Overcast,15.1,0,0,161,0,Empty,Available
2,0,Monday,4,Zone_C_Shopping,Sunny,16.2,0,0,256,0.4546,Moderate,Available
0,3,Thursday,8,Zone_D_Residential,Heavy Rain,12.5,1,0,193,0.0215,Empty,Available
0,1,Tuesday,5,Zone_A_Downtown,Sunny,13.4,0,0,63,0.169,Empty,Available
7,3,Thursday,9,Zone_C_Shopping,Sunny,15.2,0,0,194,0.186,Empty,Available
9,6,Sunday,9,Zone_E_Airport,Heavy Rain,9.9,1,0,164,0.6078,Moderate,Unavailable
10,4,Friday,3,Zone_C_Shopping,Sunny,11.4,0,0,253,0.5582,Moderate,Unavailable
11,6,Sunday,10,Zone_A_Downtown,Cloudy,-0.8,0,0,222,0.0828,Empty,Available
12,3,Thursday,6,Zone_A_Downtown,Cloudy,22,0,0,223,0.1837,Empty,Available
11,5,Saturday,6,Zone_B_University,Sunny,25.9,0,0,261,0.122,Empty,Available
13,0,Monday,4,Zone_A_Downtown,Sunny,17.7,0,0,21,0.1891,Empty,Available
1,0,Monday,11,Zone_C_Shopping,Cloudy,7.2,0,0,133,0.1919,Empty,Available
18,3,Thursday,10,Zone_D_Residential,Light Rain,4.8,1,0,45,0.8392,Busy,Unavailable
17,0,Monday,3,Zone_A_Downtown,Overcast,10.8,0,0,21,0.7943,Busy,Unavailable
2,5,Saturday,1,Zone_E_Airport,Sunny,4.5,0,1,249,0.202305773,Empty,Available
22,6,Sunday,12,Zone_B_University,Overcast,-0.1,0,0,295,0.0908,Empty,Available
16,0,Monday,7,Zone_A_Downtown,Sunny,16.6,0,0,109,0.549,Moderate,Unavailable
7,3,Thursday,5,Zone_D_Residential,Light Rain,13.9,1,0,52,0.3122,Moderate,Available
9,2,Wednesday,10,Zone_D_Residential,Sunny,4.8,0,0,140,0.7181,Busy,Unavailable
1,2,Wednesday,7,Zone_C_Shopping,Light Rain,19.5,1,0,274,0.1634,Empty,Available
18,1,Tuesday,1,Zone_E_Airport,Cloudy,-2.2,0,0,190,0.4501,Moderate,Available
8,0,Monday,8,Zone_D_Residential,Cloudy,16.9,0,0,115,0.6184,Moderate,Unavailable
6,6,Sunday,3,Zone_E_Airport,Overcast,5.3,0,0,207,0,Empty,Available
3,3,Thursday,7,Zone_B_University,Cloudy,17.1,0,0,95,0.3003,Moderate,Available
20,0,Monday,12,Zone_D_Residential,Sunny,2.4,0,0,75,0.0237,Empty,Available
17,4,Friday,3,Zone_E_Airport,Heavy Rain,11.7,1,0,143,0.6824,Moderate,Unavailable
12,5,Saturday,3,Zone_D_Residential,Sunny,9.5,0,0,20,0,Empty,Available
10,0,Monday,10,Zone_A_Downtown,Heavy Rain,2.9,1,1,35,1,Busy,Unavailable
23,0,Monday,9,Zone_C_Shopping,Sunny,10.6,0,0,209,0.3957,Moderate,Available
3,2,Wednesday,2,Zone_C_Shopping,Sunny,12.5,0,0,42,0.1227,Empty,Available
20,5,Saturday,4,Zone_A_Downtown,Sunny,14,0,0,154,0.076,Empty,Available
3,3,Thursday,6,Zone_E_Airport,Overcast,15.4,0,0,249,0.3433,Moderate,Available
9,0,Monday,3,Zone_A_Downtown,Light Rain,8.6,1,1,107,0.979847385,Busy,Unavailable
4,2,Wednesday,12,Zone_A_Downtown,Overcast,2.5,0,0,151,0.4319,Moderate,Available
8,1,Tuesday,10,Zone_E_Airport,Light Rain,5.2,1,0,96,0.9069,Full,Unavailable
23,5,Saturday,10,Zone_C_Shopping,Overcast,4.8,0,0,267,0,Empty,Available
2,2,Wednesday,7,Zone_A_Downtown,Heavy Rain,20.9,1,1,242,0.524829656,Moderate,Available
16,2,Wednesday,7,Zone_C_Shopping,Light Rain,18.5,1,0,249,0.4223,Moderate,Available
2,6,Sunday,5,Zone_C_Shopping,Sunny,16.6,0,0,49,0.0278,Empty,Available
15,2,Wednesday,3,Zone_A_Downtown,Sunny,9.7,0,0,141,0.1523,Empty,Available
3,6,Sunday,2,Zone_E_Airport,Overcast,6.5,0,0,273,0.1035,Empty,Available
17,0,Monday,4,Zone_C_Shopping,Cloudy,15.7,0,0,142,0.7495,Busy,Unavailable
16,0,Monday,4,Zone_C_Shopping,Overcast,17.8,0,0,67,0.4808,Moderate,Available
6,1,Tuesday,11,Zone_C_Shopping,Sunny,1.8,0,0,114,0.3242,Moderate,Available
23,4,Friday,8,Zone_C_Shopping,Cloudy,11,0,0,208,0.2225,Empty,Available
22,4,Friday,8,Zone_B_University,Heavy Rain,12.3,1,0,254,0.3854,Moderate,Available
